idx,x,y,z
52,2.1201815311784546,10.77763088957088,1.040309918321312
53,2.1722955706315514,10.821482557664295,0.8618881606582748
54,2.224198794232777,10.865156833506756,0.6685246826927286
56,2.327317351366817,10.951926556007018,0.2374511773872917
58,2.409125005251143,11.0207640923653,0.17532241833643744
59,2.439715872229729,11.046504959116499,0.33433486762026354
60,2.4702803634951236,11.072223631867146,0.47714333829837713
61,2.500820654916933,11.097921941515649,0.603842456909642
62,2.531338795018846,11.123601611804423,0.7145157493301669
63,2.5618366711566782,11.14926423086024,0.8092358793028637
64,2.5923159523630854,11.17491120310054,0.8880648705235316
65,2.6227779896101353,11.200543665308794,0.9510543296759477
66,2.6532236343554274,11.226162333949063,0.9982457127194858
78,1.5444152128647577,2.5731639033637497,1.4481235856513692
79,1.3747031503735623,1.7102932377226947,1.364127046500972
80,1.208009420637162,0.8627687458009681,1.2660676336690289
81,1.0442343729244152,0.030083771256950706,1.1541662770466463
82,0.8832842060069593,-0.7882386014990098,1.0286341462270854
83,0.7250705641284213,-1.5926476015270006,0.889673536427206
84,0.5695101660116224,-2.3835666576040784,0.7374786839876533
85,0.4165244635138752,-3.1613951337304864,0.5722365178546155
86,0.2660393269389955,-3.926509929104496,0.39412735264504334
87,0.11798475436300995,-4.679266956003931,0.2033255282083375
89,-0.12927875373564068,-5.936434093624961,0.14711345445990756
90,-0.22986615969635735,-6.447852791049165,0.2743407166148397
91,-0.32947877715411344,-6.954315350459003,0.3819498459778114
92,-0.42812606694641536,-7.455869873792764,0.47019660492887977
93,-0.525815852141312,-7.952556136042489,0.539325638670158
94,-0.6225543802527068,-8.444405901576623,0.5895716049199178
95,-0.7183463851155103,-8.93144323873313,0.6211602561386956
96,-0.8131951490842155,-9.413684836057106,0.6343094761426845
97,-0.9071025661286183,-9.891140323099647,0.6292302721131755
98,-1.0000692063013552,-10.363812598191553,0.6061277222695891
